"cnpj_basico","cnae_principal","descricao_cnae","cep","bairro","municipio","municipio_nome","capital_social"
"18219487","97 A","Desconhecido","2641","AL","82","Desconhecido","0.0"
"18219498","99","Desconhecido","0723","MA","99","Desconhecido","0.0"
"18219513","184","Desconhecido","6219","SP","14","Desconhecido","0.0"
"18219525","115","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18219538","1257","Desconhecido","1319","CE","85","Desconhecido","0.0"
"18219555","115","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18219564","325","Desconhecido","6291","SP","19","Desconhecido","0.0"
"18219579","900","Desconhecido","7097","SP","17","Desconhecido","0.0"
"18219589","14E","Desconhecido","3913","BA","71","Desconhecido","0.0"
"18219596","S/N","Desconhecido","6811","SP","18","Desconhecido","0.0"
"18219603","1553","Desconhecido","7107","SP","11","Desconhecido","0.0"
"18219614","282","Desconhecido","2051","PB","83","Desconhecido","0.0"
"18219627","1070","Desconhecido","8039","SC","47","Desconhecido","0.0"
"18219640","000000","Desconhecido","9707","EX","11","Desconhecido","0.0"
"18219652","123","Desconhecido","6789","SP","11","Desconhecido","0.0"
"18219662","921","Desconhecido","8105","SC","44","Desconhecido","0.0"
"15325157","332","Desconhecido","9093","MS","67","Desconhecido","0.0"
"18219689","385","Desconhecido","2531","PE","81","Desconhecido","0.0"
"18219699","63","Desconhecido","6213","SP","11","Desconhecido","0.0"
"17014381","C3","Desconhecido","9701","DF","61","Desconhecido","0.0"
"18219723","1036","Desconhecido","6969","SP","16","Desconhecido","0.0"
"18219736","797","Desconhecido","7691","PR","44","Desconhecido","0.0"
"18219749","1265","Desconhecido","5807","RJ","24","Desconhecido","0.0"
"18219760","899","Desconhecido","1981","PB","83","Desconhecido","0.0"
"14235079","35","Desconhecido","8179","SC","47","Desconhecido","0.0"
"18219785","246","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18219795","09","Desconhecido","2381","PE","81","Desconhecido","0.0"
"18219803","80","Desconhecido","6241","SP","11","Desconhecido","0.0"
"18219820","544","Desconhecido","1495","CE","85","Desconhecido","0.0"
"18219834","58","Desconhecido","5847","RJ","22","Desconhecido","0.0"
"18219846","5446","Desconhecido","1219","PI","86","Desconhecido","0.0"
"18219855","735","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18219870","01","Desconhecido","1046","MT","65","Desconhecido","0.0"
"18219884","69","Desconhecido","3849","BA","71","Desconhecido","0.0"
"18219895","140","Desconhecido","5847","RJ","22","Desconhecido","0.0"
"18219906","21","Desconhecido","7107","SP","11","Desconhecido","0.0"
"18219919","29 c","Desconhecido","4637","MG","31","Desconhecido","0.0"
"18219932","16","Desconhecido","2105","PB","83","Desconhecido","0.0"
"18219943","37","Desconhecido","6681","SP","14","Desconhecido","0.0"
"18219962","500","Desconhecido","6479","SP","17","Desconhecido","0.0"
"15097619","064","Desconhecido","6905","SP","16","Desconhecido","0.0"
"18219984","58 B","Desconhecido","7071","SP","13","Desconhecido","0.0"
"18219996","16","Desconhecido","8801","RS","51","Desconhecido","0.0"
"08279027","S/N","Desconhecido","6771","SP","17","Desconhecido","0.0"
"07915918","S/N","Desconhecido","6301","SP","18","Desconhecido","0.0"
"18220019","933","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18220032","446","Desconhecido","0411","PA","93","Desconhecido","0.0"
"18220044","345","Desconhecido","8507","RS","55","Desconhecido","0.0"
"18220058","58","Desconhecido","5897","RJ","21","Desconhecido","0.0"
"18220068","480","Desconhecido","5091","MG","31","Desconhecido","0.0"
"18220082","360","Desconhecido","4445","MG","37","Desconhecido","0.0"
"12397072","93","Desconhecido","6831","SP","19","Desconhecido","0.0"
"10303292","1630","Desconhecido","7107","SP","11","Desconhecido","0.0"
"16500273","343","Desconhecido","5625","ES","27","Desconhecido","0.0"
"18220112","151","Desconhecido","7107","SP","11","Desconhecido","0.0"
"18220120","1898","Desconhecido","5833","RJ","21","Desconhecido","0.0"
"18220134","00","Desconhecido","6797","SP","18","Desconhecido","0.0"
"18220144","19 C","Desconhecido","2513","PE","81","Desconhecido","0.0"
"18220158","162","Desconhecido","6001","RJ","21","Desconhecido","0.0"
"18220170","99","Desconhecido","9571","GO","64","Desconhecido","0.0"
"18220181","126","Desconhecido","3813","BA","74","Desconhecido","0.0"
"18220192","15","Desconhecido","0921","MA","98","Desconhecido","0.0"
"18185446","114","Desconhecido","1493","CE","85","Desconhecido","0.0"
"18220220","96","Desconhecido","2889","AL","82","Desconhecido","0.0"
"18220233","11","Desconhecido","2785","AL","82","Desconhecido","0.0"
"18220248","214","Desconhecido","8791","RS","53","Desconhecido","0.0"
"18220260","197","Desconhecido","6189","SP","14","Desconhecido","0.0"
"18220272","58","Desconhecido","6889","SP","14","Desconhecido","0.0"
"18220284","2420","Desconhecido","7535","PR","41","Desconhecido","0.0"
"18220297","SN","Desconhecido","6347","SP","14","Desconhecido","0.0"
"18220308","07","Desconhecido","3849","BA","71","Desconhecido","0.0"
"18220320","316","Desconhecido","2611","PE","87","Desconhecido","0.0"
"18220333","10","Desconhecido","3469","BA","75","Desconhecido","0.0"
"18220346","191","Desconhecido","0891","MA","98","Desconhecido","0.0"
"18220360","635","Desconhecido","7107","SP","11","Desconhecido","0.0"
"18220373","q13 b","Desconhecido","9701","DF","61","Desconhecido","0.0"
